iteration,best_heuristic,avg_simulation
193,75.70448,75.52458
194,75.70448,75.54922
195,75.70448,75.52729
196,75.606445,75.47143
197,75.606445,75.52443
198,75.606445,75.38522
199,75.70448,75.378105
201,75.75275,75.5499
202,75.75275,75.541504
203,75.65471,75.30504
204,75.65471,75.26758
205,75.75275,75.60454
206,75.75275,75.392944
207,75.75275,75.43358
208,75.75275,75.308365
209,75.65471,75.46906
210,75.65471,75.46867
211,75.65471,75.58393
212,75.65471,75.595535
213,75.65471,75.5767
214,75.65471,75.294235
215,75.663864,75.478935
216,75.663864,75.39929
217,75.663864,75.47997
218,75.663864,75.475296
219,75.663864,75.30473
220,75.56583,75.40379
221,75.56583,75.45943
222,75.56583,75.20929
223,75.56583,75.37474
224,75.56583,75.37277
225,75.56583,75.35687
226,75.56583,75.133736
227,75.56583,75.38368
228,75.663864,75.29208
229,75.663864,75.29031
230,75.663864,75.27898
231,75.663864,75.237045
232,75.663864,75.33557
233,75.7619,75.41579
234,75.663864,75.45315
235,75.663864,75.17513
236,75.537285,75.05672
237,75.56583,75.12954
238,75.663864,75.30314
239,75.663864,75.28819
240,75.663864,75.27979
241,75.7619,75.50293
242,75.7619,75.54271
243,75.7619,75.51923
244,75.663864,75.554695
245,75.56583,75.208954
246,75.56583,75.45324
247,75.663864,75.33469
248,75.663864,75.164505
249,75.7191,75.557556
250,75.56583,75.33049
251,75.663864,75.44861
252,75.663864,75.4726
253,75.663864,75.510765
254,75.663864,75.479836
255,75.663864,75.40461
256,75.663864,75.38375
257,75.56583,75.474915
258,75.61645,75.43253
259,75.61645,75.43593
260,75.61645,75.17509
261,75.61645,75.11658
262,75.61645,75.284485
263,75.714485,75.25873
264,75.714485,75.31154
265,75.61645,75.474335
266,75.51841,75.31241
267,75.61645,75.32125
268,75.61645,75.450035
269,75.66872,75.53099
270,75.766754,75.41854
271,75.766754,75.626465
272,75.766754,75.45508
273,75.57067,75.23011
274,75.57067,75.40891
275,75.57067,75.516754
276,75.57067,75.31416
277,75.57067,75.00961
278,75.57067,75.27499
279,75.47263,75.41865
280,75.48596,75.326385
281,75.48596,75.449356
282,75.48596,75.369415
283,75.53174,75.40242
284,75.53174,75.40596
285,75.53174,75.27332
286,75.53174,75.27758
287,75.72781,75.49332
288,75.82585,75.61947
289,75.82585,75.30835
290,75.82585,75.58717
291,75.82585,75.59198
292,75.82585,75.59876
293,75.82585,75.69943
294,75.82585,75.66351
295,75.82585,75.46152
296,75.82585,75.71562
297,75.82585,75.47009
298,75.629776,75.48442
299,75.629776,75.47729
