iteration,best_heuristic,avg_simulation
149,75.38269,75.30951
150,75.28064,75.13339
151,75.178604,74.86292
152,75.2222,74.993774
153,75.2222,74.78827
154,75.324234,75.05039
155,75.324234,75.20126
156,75.445145,75.13531
157,75.462425,75.15116
158,75.49635,75.29065
159,75.49635,75.17475
160,75.49635,75.31622
161,75.39432,75.26905
162,75.49635,75.22619
163,75.49635,75.26421
164,75.39432,75.29848
165,75.39432,75.23836
166,75.39432,75.0874
167,75.39432,75.16208
168,75.43457,75.31889
169,75.33253,75.05099
170,75.33253,75.28891
171,75.33253,75.23538
172,75.33253,75.12749
173,75.33253,75.27553
174,75.45325,75.23656
175,75.45325,75.206825
176,75.35121,75.18418
177,75.35121,75.240005
178,75.45325,75.398224
179,75.65733,75.08241
180,75.65733,75.37295
181,75.8106,75.61886
182,75.8106,75.43268
183,75.91264,75.27829
184,75.8106,75.47383
185,75.8106,75.627426
186,75.70856,75.62033
187,75.70856,75.53883
188,75.81377,75.49765
189,75.81377,75.63287
190,75.91581,75.835686
191,75.91581,75.81499
192,75.91581,75.75746
193,76.01785,75.72991
194,76.03118,75.64193
195,76.03118,75.69918
196,76.03118,75.92235
197,76.03118,75.80213
198,76.03118,75.81899
199,76.03118,75.853806
201,76.03118,75.74433
202,76.03118,75.70319
203,76.04452,75.830505
204,75.942474,75.66447
205,75.84043,75.646965
206,75.738396,75.675186
207,75.87916,75.523384
208,75.77915,75.59165
209,75.77915,75.5785
210,75.77915,75.71577
211,75.77915,75.41824
212,75.77915,75.63405
213,75.77915,75.74129
214,75.77915,75.43568
215,75.77915,75.41051
216,75.67915,75.53641
217,75.67915,75.43443
218,75.77915,75.5751
219,75.77915,75.52595
220,75.77915,75.43032
221,75.67915,75.52638
222,75.87916,75.54967
223,75.87916,75.60141
224,75.87916,75.32982
225,75.87916,75.75176
226,75.87916,75.704865
227,75.87916,75.63813
228,76.079155,75.832855
229,76.079155,75.95521
230,76.079155,75.95608
231,76.079155,75.82623
232,75.87916,75.60525
233,75.87916,75.80797
234,75.87916,75.739235
235,75.87916,75.7394
236,75.87916,75.67626
237,75.87916,75.61162
238,75.87916,75.789154
239,75.87916,75.71679
240,76.079155,75.94869
241,76.079155,75.92388
242,76.079155,75.81101
243,76.079155,75.85738
244,76.08226,75.99797
245,76.08226,75.93851
246,76.08226,75.90205
247,76.08226,75.59071
248,76.08226,75.9231
249,75.98226,75.80341
250,75.782265,75.350685
251,75.98226,75.82052
252,76.02226,75.69046
253,76.02226,75.75387
254,76.16711,75.97116
255,76.16711,75.8875
256,76.16711,75.938736
257,76.16711,76.0189
258,76.16711,75.931305
259,76.06711,75.95331
260,76.06711,75.66927
261,76.06711,75.9092
262,75.96711,75.77124
263,76.06711,75.51914
264,76.06711,75.86052
265,76.16711,75.95506
266,76.16711,75.86903
267,76.16711,75.92077
268,76.16711,75.91612
269,76.16711,76.07235
270,76.16711,75.98102
271,76.16711,75.83008
272,76.16711,75.555
273,76.16711,76.033966
274,75.96711,75.91154
275,76.267105,76.05695
276,76.267105,76.03847
277,76.267105,75.86009
278,76.267105,76.064255
279,76.267105,76.1435
280,76.07663,75.91032
281,76.16711,75.9644
282,76.267105,76.06334
283,76.267105,75.902985
284,76.267105,76.07425
285,76.16711,75.69008
286,76.16711,75.9568
287,76.16711,76.00739
288,76.16711,76.076416
289,76.16711,76.10553
290,76.16711,76.092026
291,76.16711,75.91281
292,76.16711,75.91258
293,76.16711,76.074905
294,76.16711,75.79691
295,76.267105,76.13955
296,76.16711,75.96695
297,76.16711,76.102234
298,76.16711,76.05954
299,76.06711,75.88505
