iteration,best_heuristic,avg_simulation
94,74.357834,73.930565
95,74.44258,74.14048
96,74.50456,74.22464
97,74.357834,73.82472
98,74.357834,74.246475
99,74.58931,74.25377
100,74.58931,74.27099
101,74.58931,74.410065
102,74.58931,74.38281
103,74.58931,74.50378
104,74.58931,74.30261
105,74.50456,74.430374
106,74.519356,74.195
107,74.519356,74.36647
108,74.6041,74.50402
109,74.6041,74.122734
110,74.737816,74.55349
111,74.737816,74.53219
112,74.737816,74.55817
113,74.77044,74.53797
114,74.77044,74.58826
115,74.77989,74.66246
116,74.77989,74.387924
117,74.77989,74.52313
118,74.86464,74.758896
119,74.86464,74.50739
120,74.79909,74.58678
121,74.883835,74.688156
122,74.883835,74.720955
123,74.81229,74.47706
124,74.81229,74.618065
125,74.98178,74.7796
126,74.89703,74.32544
127,74.89703,74.62354
128,74.91116,74.75603
129,74.98258,74.51529
130,74.98258,74.81091
131,74.95884,74.667816
132,75.04359,74.48172
133,75.04359,74.78263
134,75.04359,74.827095
135,75.08613,74.85514
136,75.08613,74.87035
137,75.08613,74.89888
138,75.08613,74.94649
139,75.08613,74.86709
140,75.08613,74.87665
141,75.07463,74.82399
142,75.07463,74.77692
143,75.07463,74.93816
144,75.10116,74.96987
145,75.221886,74.75871
146,75.221886,74.9353
147,75.221886,74.89471
148,75.221886,75.06985
149,75.221886,75.12381
150,75.221886,75.01796
151,75.221886,75.0626
152,75.221886,75.139084
153,75.221886,75.0964
154,75.221886,75.12888
155,75.221886,74.99585
156,75.221886,74.9377
157,75.221886,75.012924
158,75.221886,75.055626
159,75.221886,74.88044
160,75.221886,74.97824
161,75.221886,75.14954
162,75.221886,75.08088
163,75.221886,74.9679
164,75.221886,74.88603
165,75.221886,75.0859
166,75.221886,75.04776
167,75.41419,75.09334
168,75.41419,75.05658
169,75.41419,75.01812
170,75.41419,75.122444
171,75.41419,75.26491
172,75.41419,74.99923
173,75.41419,74.96823
174,75.41419,75.29415
175,75.41419,75.06629
176,75.41419,75.19738
177,75.41419,75.148994
178,75.41419,75.07997
179,75.41419,75.233444
180,75.41419,75.10936
181,75.41419,74.800476
182,75.32945,75.09864
183,75.32945,74.592354
184,75.32945,75.0582
185,75.32945,75.15255
186,75.32945,75.124374
187,75.32945,74.94869
188,75.32945,75.23696
189,75.474304,75.185165
190,75.474304,75.185524
191,75.474304,75.307556
192,75.474304,75.02406
193,75.474304,75.31035
194,75.474304,75.24052
195,75.474304,75.304695
196,75.474304,75.26706
197,75.474304,75.210014
198,75.55905,75.43037
199,75.55905,75.11326
201,75.55905,75.170586
202,75.55905,75.28531
203,75.55905,75.248116
204,75.55905,75.16109
205,75.55905,75.17662
206,75.55905,75.42608
207,75.55905,75.45987
208,75.55905,75.30455
209,75.55905,75.52006
210,75.55905,75.46829
211,75.55905,75.30936
212,75.55905,75.37286
213,75.474304,75.38521
214,75.474304,75.35495
215,75.474304,75.181206
216,75.474304,75.06752
217,75.474304,74.91235
218,75.474304,75.385506
219,75.474304,75.16051
220,75.474304,75.2356
221,75.474304,75.22282
222,75.474304,75.30477
223,75.474304,75.11604
224,75.474304,75.27459
225,75.518425,75.13285
226,75.518425,74.87801
227,75.518425,75.24542
228,75.518425,75.260666
229,75.518425,75.26354
230,75.55905,75.38831
231,75.55905,75.35268
232,75.55905,75.15535
233,75.59205,75.46861
234,75.676796,75.4895
235,75.60317,75.363884
236,75.676796,75.455925
237,75.60317,74.784355
238,75.676796,75.33079
239,75.676796,75.29707
240,75.676796,75.48355
241,75.676796,75.39281
242,75.68781,75.50565
243,75.68781,75.521095
244,75.676796,75.51521
245,75.676796,75.42423
246,75.676796,75.556465
247,75.676796,75.55518
248,75.676796,75.584885
249,75.76154,75.6234
250,75.76154,75.58847
251,75.76154,75.57674
252,75.76154,75.62726
253,75.76154,75.63809
254,75.76154,75.30829
255,75.76154,75.48221
256,75.76154,75.48321
257,75.76154,75.631805
258,75.76154,75.41388
259,75.76154,75.70276
260,75.76154,75.44519
261,75.76154,75.50823
262,75.75909,75.632515
263,75.75909,75.56074
264,75.748215,75.33943
265,75.75909,75.36498
266,75.75909,75.55977
267,75.75909,75.55869
268,75.67434,75.49231
269,75.75909,75.61134
270,75.60061,75.44723
271,75.64532,75.49343
272,75.64532,75.23693
273,75.64532,75.26132
274,75.64532,75.39865
275,75.64532,75.47301
276,75.64532,75.28683
277,75.64532,75.53473
278,75.64532,75.45122
279,75.64532,75.55723
280,75.64532,75.367485
281,75.64532,75.38772
282,75.64532,75.45492
283,75.64532,75.45603
284,75.64532,75.551765
285,75.64532,75.50587
286,75.64532,75.4502
287,75.730064,75.53798
288,75.730064,75.556244
289,75.84527,75.58116
290,75.84527,75.5038
291,75.84527,75.62995
292,75.83175,75.648605
293,75.83175,75.49625
294,75.83175,75.68513
295,75.747,75.595856
296,75.84527,75.74929
297,75.84527,75.68381
298,75.84527,75.619
299,75.84527,75.72933
