iteration,best_heuristic,avg_simulation
1,67.13628,61.6183
2,67.13628,65.55797
3,67.196236,67.02295
4,67.3585,66.846954
5,67.71947,67.10511
6,67.8215,67.30914
7,68.28963,67.5645
8,68.891556,68.14468
9,69.64092,68.51532
10,69.791245,69.20782
11,69.85369,69.51777
12,69.791245,69.68666
13,70.33063,69.586426
14,70.43267,69.91491
15,70.43267,69.886475
16,70.985535,70.39838
17,70.985535,70.51214
18,71.30903,70.54318
19,71.411064,70.856865
20,71.56139,71.22889
21,71.9388,71.317764
22,71.9388,71.27842
23,72.03879,71.820404
24,72.17047,71.79474
25,72.17047,71.870964
26,72.27048,72.00799
27,72.37048,71.8963
28,72.515366,72.16425
29,72.54203,72.102036
30,72.7548,72.29288
31,72.7548,72.41061
32,73.06992,72.66651
33,73.164024,72.46016
34,73.458145,72.65335
35,73.55618,72.98758
36,73.68557,73.128716
37,73.68557,73.20759
38,73.80002,73.58293
39,73.80002,73.60968
40,74.01279,73.5233
41,74.06066,73.718
42,74.225555,73.82288
43,74.225555,73.95448
44,74.157875,73.8764
45,74.157875,73.94712
46,74.157875,73.86077
47,74.157875,73.96907
48,74.40192,73.99841
49,74.40192,74.17293
50,74.40192,74.1043
51,74.40192,74.34765
52,74.52236,74.34166
53,74.52236,74.35761
54,74.72704,74.51975
55,74.7412,74.609665
56,74.72704,74.47851
57,74.72704,74.57204
58,74.83733,74.61353
59,74.83733,74.6048
60,74.83733,74.289024
61,74.83733,74.65181
62,74.83733,74.454445
63,74.83733,74.62175
64,74.83733,74.53221
65,74.83733,74.58423
66,74.92554,74.72265
67,74.92554,74.63021
68,74.92554,74.602745
69,74.9799,74.76401
70,75.023575,74.79247
71,75.023575,74.79357
72,75.03811,74.693924
73,75.07811,74.81744
74,74.98007,74.60182
75,75.03811,74.81247
76,75.03811,74.672104
77,75.200745,74.87146
78,75.29878,75.02939
79,75.29878,74.919846
80,75.29878,75.05982
81,75.42082,75.12885
82,75.42082,75.2031
83,75.42082,75.16708
84,75.44444,75.205986
85,75.346405,75.12788
86,75.346405,74.45579
87,75.346405,74.467
88,75.346405,74.57636
89,75.346405,75.13276
90,75.44444,75.109795
91,75.44444,75.22078
92,75.44444,75.04719
93,75.44444,75.09078
94,75.44444,75.28845
95,75.44444,75.352196
96,75.44444,75.2624
97,75.44444,75.143616
98,75.44883,75.207405
99,75.44883,75.073395
100,75.35079,75.21555
101,75.501495,75.20168
102,75.40345,75.122185
103,75.501495,75.31288
104,75.501495,75.32903
105,75.40345,75.09299
106,75.40345,74.91237
107,75.40345,75.11112
108,75.33208,75.1591
109,75.465416,74.96365
110,75.30541,74.79132
111,75.383514,75.17252
112,75.28548,75.0705
113,75.28548,75.12744
114,75.383514,75.19663
115,75.383514,75.22543
116,75.39685,75.0569
117,75.49489,75.24036
118,75.49489,75.09444
119,75.49489,75.11083
120,75.49489,75.08632
121,75.49489,75.238686
