iteration,best_heuristic,avg_simulation
95,72.353195,72.12584
96,72.36653,72.01721
97,72.36653,72.158615
98,72.38755,72.130646
99,72.62961,72.31079
100,72.62961,72.35647
101,72.6372,72.50394
102,72.62961,72.43503
103,72.71733,72.15853
104,72.71733,72.482216
105,72.71733,72.305115
106,72.80505,72.59831
107,72.90057,72.587875
108,72.90057,72.66833
109,72.98829,72.81428
110,72.98829,72.82741
111,72.98829,72.79931
112,73.15517,72.87737
113,73.067444,72.826294
114,73.067444,72.90521
115,73.07149,72.949356
116,73.18297,73.004974
117,73.191734,72.84641
118,73.191734,73.04013
119,73.21013,73.03357
120,73.21013,72.87113
121,73.29634,73.072136
122,73.29634,73.06599
123,73.29634,73.04085
124,73.29634,73.198265
125,73.38753,73.22883
126,73.38753,73.13177
127,73.38753,73.227615
128,73.38753,73.271416
129,73.38753,73.268684
130,73.38753,73.257866
131,73.38753,73.29377
132,73.30132,73.220894
133,73.46253,73.252106
134,73.46253,73.24713
135,73.37633,73.25606
136,73.46253,73.378944
137,73.548744,73.368256
138,73.548744,73.31535
139,73.63495,73.42559
140,73.63495,73.52191
141,73.548744,73.43327
142,73.56208,73.46097
143,73.56208,73.45964
144,73.56208,73.185265
145,73.71018,73.40162
146,73.71018,73.50441
147,73.76455,73.58879
148,73.76455,73.39093
149,73.76455,73.59932
150,73.76455,73.56259
151,73.76455,73.60126
152,73.67834,73.4158
153,73.67834,73.55497
154,73.67834,73.50716
155,73.67834,73.40095
156,73.61614,73.42105
157,73.61847,73.49469
158,73.61847,73.291565
159,73.78338,73.53562
160,73.796715,73.61157
161,73.796715,73.49315
162,73.78856,73.58512
163,73.78856,73.68806
164,73.78856,73.56349
165,73.85626,73.63931
166,73.85626,73.57356
167,73.85626,73.51851
168,73.94246,73.75519
169,73.94246,73.78614
170,74.02867,73.87984
171,74.02867,73.758064
172,73.91612,73.59277
173,73.91612,73.8223
174,73.89841,73.707016
175,73.89841,73.73981
176,73.91142,73.75481
177,73.91142,73.5739
178,73.91142,73.71152
179,73.91142,73.68836
180,73.99763,73.771286
181,73.99763,73.82416
182,73.99763,73.788246
183,73.91142,73.7982
184,74.08383,73.865295
185,74.08383,73.89412
186,73.99763,73.66561
187,73.82522,73.660774
188,73.91142,73.85505
189,73.91142,73.75839
190,73.91142,73.6748
191,73.93642,73.62419
192,73.99763,73.85251
193,74.08383,73.8536
194,73.93642,73.674095
195,73.93642,73.4972
196,73.93642,73.667656
197,73.93642,73.537315
198,73.93642,73.6581
199,73.93642,73.54412
201,73.76401,73.603874
202,73.76401,73.50996
203,73.76401,73.549774
204,74.02262,73.55718
205,74.02262,73.64614
206,74.10883,73.90764
207,74.10883,73.956856
208,74.10883,74.0355
209,74.10883,73.95229
210,74.24348,73.94827
211,74.24348,73.85163
212,74.32968,74.06029
213,74.32968,74.15493
214,74.18393,74.05963
215,74.18393,74.05568
216,74.18393,73.893456
217,74.18393,74.05706
218,74.18393,74.03185
219,74.18393,74.08051
220,74.27014,74.07572
221,74.27014,74.07286
222,74.27014,74.12546
223,74.27014,74.16509
224,74.356346,74.180435
225,74.356346,73.98668
226,74.27014,73.91373
227,74.27014,74.1075
228,74.27014,73.90254
229,74.27014,73.868355
230,74.27014,73.7852
231,74.18393,73.97524
232,74.18078,73.906685
233,74.27014,74.06573
234,74.27014,74.09478
235,74.356346,73.96703
236,74.44255,74.12379
237,74.44255,74.25134
238,74.44255,74.28859
239,74.356346,74.17957
240,74.356346,74.173035
241,74.4949,74.135376
242,74.356346,74.23215
243,74.356346,74.16664
244,74.356346,74.16366
245,74.356346,74.13345
246,74.27014,74.06591
247,74.27014,74.13222
248,74.27014,73.64311
249,74.27014,74.074135
250,74.27014,74.027916
251,74.356346,74.13876
252,74.356346,74.25028
253,74.356346,74.183876
254,74.356346,74.21059
255,74.44255,74.15831
256,74.44255,73.99657
257,74.44255,74.26064
258,74.27595,73.880585
259,74.44255,74.24548
260,74.44255,74.27355
261,74.58111,74.19596
262,74.59206,74.37363
263,74.58111,74.21856
264,74.58111,74.38412
265,74.58111,74.41982
266,74.58111,74.312706
267,74.58111,74.39516
268,74.4949,74.310234
269,74.32823,74.247955
270,74.32823,74.13077
271,74.32823,73.96791
272,74.32823,74.20756
273,74.32823,74.16943
274,74.22884,73.97455
275,74.39551,74.004135
276,74.39551,73.95426
277,74.39551,74.19235
278,74.39551,74.28034
279,74.39551,74.11805
280,74.48171,74.18172
281,74.39551,74.18063
282,74.39551,73.97887
283,74.39551,74.19528
284,74.39551,74.21738
285,74.39551,74.15719
286,74.48171,74.073494
287,74.39551,74.23696
288,74.39551,74.25029
289,74.39551,74.004684
290,74.39551,74.320656
291,74.3093,74.186615
292,74.3093,74.19845
293,74.39551,74.18899
294,74.3093,73.77964
295,74.3093,74.147934
296,74.3093,73.7874
297,74.39551,74.17212
298,74.39551,74.26003
299,74.39551,74.2123
