iteration,best_heuristic,avg_simulation
1,67.039894,61.85739
2,67.039894,65.37428
3,67.22857,66.940704
4,67.275826,67.01455
5,67.464516,67.179344
6,67.77731,67.315636
7,67.77731,67.42902
8,68.24901,67.45971
9,68.24901,67.92781
10,68.30133,68.01448
11,68.20699,68.08594
12,68.3884,68.034164
13,69.52048,68.248856
14,69.52048,68.52204
15,70.00844,69.47368
16,70.00844,69.50095
17,70.16189,69.94557
18,70.35056,69.96986
19,70.35448,70.18061
20,70.44296,70.20331
21,70.539246,70.38129
22,70.552574,70.35676
23,70.52819,70.193344
24,70.46283,70.41815
25,70.64691,70.44273
26,70.64691,70.477974
27,70.65859,70.52253
28,70.74125,70.56376
29,70.92993,70.70388
30,70.92993,70.750656
31,70.904366,70.69347
32,71.02427,70.78844
33,71.130936,70.75954
34,71.130936,70.75643
35,71.22528,70.911354
36,71.30438,71.0435
37,71.30881,70.985504
38,71.39697,70.96959
39,71.30438,71.22469
40,71.42291,71.226776
41,71.42291,71.2032
42,71.69687,71.173615
43,71.71184,71.368614
44,71.71184,71.590836
45,71.80443,71.64134
46,71.89702,71.619835
47,71.89702,71.61129
48,72.04054,71.64908
49,72.159386,71.78441
50,72.2503,71.97841
51,72.2503,72.00279
52,72.25848,72.14567
53,72.25848,72.160194
54,72.25848,72.06317
55,72.29265,72.16983
56,72.431175,72.13868
57,72.431175,71.940315
58,72.431175,72.2185
59,72.60424,72.26792
60,72.60424,72.383125
61,72.60424,72.40251
62,72.60424,72.48432
63,72.71281,72.45139
64,72.78943,72.5461
65,72.78943,72.46917
66,72.78943,72.5881
67,72.69852,72.3946
68,72.82606,72.271965
69,72.82606,72.59152
70,72.894356,72.6369
71,73.07954,72.62253
72,73.07954,72.758705
73,73.19504,72.95734
74,73.19822,73.055756
75,73.107315,72.89651
76,73.107315,72.86562
77,73.01641,72.679306
78,73.107315,72.89634
79,73.21155,72.77764
80,73.30246,73.11933
81,73.39337,73.22271
82,73.39337,73.26419
83,73.39337,73.258385
84,73.52993,73.018105
85,73.52993,73.26748
86,73.52993,73.41137
87,73.52993,73.41786
88,73.62084,73.48959
89,73.62084,73.465546
90,73.62084,73.453804
91,73.62084,73.30793
92,73.62084,73.47767
93,73.54327,73.454475
94,73.54327,73.348564
95,73.52993,73.43333
96,73.52993,73.244514
97,73.52993,73.30732
98,73.52993,73.35248
99,73.833405,73.4072
100,73.833405,73.20817
101,73.833405,73.50726
102,73.84761,73.615005
103,73.84761,73.39542
104,73.84761,73.583725
105,73.7567,73.67781
106,73.84655,73.61157
107,73.84655,73.54106
108,73.84655,73.69435
109,73.93746,73.3541
110,74.00437,73.7903
111,74.00437,73.7795
112,74.00437,73.75927
113,74.00437,73.79196
114,74.00437,73.88816
115,74.00437,73.85524
116,74.00437,73.85325
117,74.00437,73.78574
118,74.00437,73.78238
119,74.00437,73.766685
120,73.91346,73.74402
121,74.00437,73.78319
122,74.00437,73.809685
123,74.00437,73.81136
124,74.00437,73.7223
125,74.09528,73.80184
126,74.186195,73.99641
127,74.2771,74.1369
128,74.2771,74.164154
129,74.2771,74.03569
130,74.186195,74.07624
131,74.2771,74.037186
132,74.2771,74.107254
133,74.2771,74.10236
134,74.36801,73.90914
135,74.36801,73.93405
136,74.36801,74.14619
137,74.2771,74.13825
138,74.2771,74.05584
139,74.2771,73.89128
140,74.2771,74.05632
141,74.36801,74.09551
142,74.2771,74.0218
143,74.2771,73.98775
144,74.335495,73.812706
145,74.335495,74.1047
146,74.186195,74.04126
147,74.09528,73.92934
148,74.294586,73.82285
149,74.294586,74.066795
150,74.294586,74.11072
151,74.294586,74.16261
152,74.38548,74.14379
153,74.38548,74.20846
154,74.38548,74.267265
155,74.38548,74.07375
156,74.38548,74.27213
157,74.38548,74.285515
158,74.476395,74.30384
159,74.56731,74.366905
160,74.56731,74.29776
161,74.56731,74.34347
162,74.51308,74.13578
163,74.48448,74.16462
164,74.48448,74.04528
165,74.48448,74.021996
166,74.39357,74.113396
167,74.57539,74.26888
168,74.57539,74.346565
169,74.57539,74.35297
170,74.693665,74.48908
171,74.66191,74.28663
172,74.571,74.35059
173,74.48009,74.33598
174,74.48009,74.37512
175,74.48009,74.285576
176,74.45696,74.05653
177,74.45696,74.189545
178,74.45696,74.29522
179,74.45696,74.34784
180,74.46222,74.278824
181,74.46222,74.291405
182,74.46222,74.24408
183,74.46222,74.073944
184,74.46222,74.27713
185,74.475555,74.120605
186,74.56646,74.36975
187,74.56646,74.2955
188,74.65737,74.4108
189,74.65737,74.23059
190,74.65737,74.26533
191,74.65737,74.42479
192,74.65737,74.3915
193,74.74828,74.593346
194,74.74828,74.45282
195,74.74828,74.611336
196,74.74828,74.456505
197,74.74828,74.6424
198,74.74828,74.59142
199,74.65737,74.5699
201,74.65737,74.51422
202,74.65737,74.593735
203,74.65737,74.50051
204,74.65737,74.41174
205,74.65737,74.54242
206,74.475555,74.352196
207,74.475555,74.1232
208,74.475555,74.12163
209,74.475555,74.33359
210,74.475555,74.250374
211,74.475555,74.07236
212,74.39798,74.380714
213,74.30707,74.100334
214,74.392715,74.101685
215,74.48363,74.179245
216,74.48363,74.03417
217,74.48363,74.30836
218,74.48363,74.34317
219,74.48363,74.33787
220,74.57454,74.394424
221,74.57454,74.36962
222,74.57454,74.191246
223,74.57454,74.37449
224,74.57454,74.35155
225,74.48363,74.35785
226,74.57454,74.309326
227,74.6707,74.50712
228,74.705124,74.41108
229,74.61421,74.52099
230,74.61421,74.45845
231,74.705124,74.28807
232,74.705124,74.60076
233,74.705124,74.47271
234,74.705124,74.5566
235,74.705124,74.33038
236,74.705124,74.55455
237,74.705124,74.38532
238,74.705124,74.575806
239,74.705124,74.60201
240,74.705124,74.542496
241,74.61421,74.51776
242,74.61421,74.3787
243,74.61421,74.38602
244,74.5233,74.28283
245,74.478035,74.21442
246,74.478035,74.33228
247,74.478035,74.347984
248,74.5233,74.161896
249,74.56894,74.26523
250,74.56894,74.39612
251,74.56894,74.21155
252,74.56894,74.40528
253,74.796814,74.01962
254,74.7059,74.50128
255,74.7059,74.51081
256,74.796814,74.73242
257,74.88772,74.80406
258,74.88772,74.71248
259,74.88772,74.61821
260,74.88772,74.64226
261,74.88772,74.743706
262,74.88772,74.79842
263,74.796814,74.68234
264,74.84207,74.7082
265,74.88772,74.61456
266,74.88772,74.67039
267,74.99929,74.80342
268,75.00678,74.819305
269,75.00678,74.84524
270,75.00678,74.54535
271,75.00678,74.807686
272,75.00678,74.54595
273,75.00678,74.67843
274,75.00678,74.797
275,74.91588,74.749855
276,74.91588,74.58164
277,74.91588,74.64502
278,74.91588,74.66159
279,74.91588,74.76755
280,75.00678,74.79446
281,74.82497,74.51555
282,74.91588,74.65685
283,75.00678,74.772354
284,75.00678,74.79455
285,75.00678,74.39695
286,75.00678,74.341965
287,75.00678,74.4197
288,75.00678,74.48967
289,75.00678,73.91314
290,75.00678,74.85316
291,75.00678,74.36177
292,75.00678,74.631035
293,75.00678,74.34927
294,75.00678,74.33336
295,75.00678,74.80107
296,75.00678,74.83142
297,75.00678,74.71325
298,75.00678,74.741295
299,74.91588,74.76959
