iteration,best_heuristic,avg_simulation
228,75.239365,75.020744
229,75.331955,75.13809
230,75.42455,75.00727
231,75.42455,75.27363
232,75.4299,75.311325
233,75.4299,75.09408
234,75.4299,75.18934
235,75.4299,75.3035
236,75.4299,75.2695
237,75.4299,75.098885
238,75.4299,75.276794
239,75.4299,75.087074
240,75.4299,75.3112
241,75.4299,75.12386
242,75.4299,75.15002
243,75.4299,75.2608
244,75.4299,75.19823
245,75.4299,75.2493
246,75.33731,74.93595
247,75.33731,74.99432
248,75.33731,75.234245
249,75.4299,75.30509
250,75.4299,75.232155
251,75.4299,75.31583
252,75.4299,75.29472
253,75.4299,75.0715
254,75.33731,75.1591
255,75.33731,75.146835
256,75.33731,75.18249
257,75.33731,75.067314
258,75.33731,74.99028
259,75.24472,75.21703
260,75.24472,75.02521
261,75.33731,75.14355
262,75.24472,75.031
263,75.24472,74.929924
264,75.24472,74.83933
265,75.33731,75.016556
266,75.24472,75.0529
267,75.24472,74.731804
268,75.24472,74.95462
269,75.24472,75.07748
270,75.24472,75.11683
271,75.05953,74.875626
272,75.19325,74.91935
273,75.37844,75.07499
274,75.37844,75.19681
275,75.37844,74.633484
276,75.28585,75.10897
277,75.37844,74.95005
278,75.37844,75.25919
279,75.37844,75.02296
280,75.37844,75.28294
281,75.37844,75.23676
282,75.37844,75.22791
283,75.37844,75.17008
284,75.28847,74.98294
285,75.28847,74.85672
286,75.19587,74.899025
287,75.19587,75.08018
288,75.10328,74.876434
289,75.10328,74.86685
290,75.10328,74.763275
291,75.10328,74.98367
292,75.10328,74.91905
293,75.19587,74.94667
294,75.19587,75.005196
295,75.19587,74.83052
296,75.36214,75.10199
297,75.3987,75.17792
298,75.3987,75.17383
299,75.3987,75.25378
