iteration,best_heuristic,avg_simulation
89,75.57196,75.18848
90,75.57196,75.42033
91,75.57196,74.88454
92,75.57196,75.14575
93,75.57196,75.172424
94,75.57196,75.04762
95,75.4678,75.132126
96,75.4678,75.34228
97,75.52113,75.32113
98,75.54251,75.25465
99,75.75363,75.46038
100,75.75363,75.61711
101,75.75363,75.35053
102,75.56772,75.4174
103,75.686745,75.36842
104,75.686745,75.49493
105,75.79091,75.590324
106,75.79091,75.49062
107,75.79091,75.51982
108,75.686745,75.3852
109,75.686745,75.44532
110,75.686745,75.30399
111,75.79091,75.54349
112,75.79091,75.51983
113,75.79091,75.58864
114,75.71341,75.63212
115,75.740074,75.58264
116,75.7511,75.57518
117,75.7511,75.43754
118,75.7511,75.55558
119,75.646935,75.41567
120,75.646935,75.41583
121,75.646935,75.32555
122,75.646935,75.32856
123,75.700264,75.13283
124,75.7511,75.53465
125,75.85527,75.48531
126,75.85527,75.66283
127,75.85527,75.669716
128,75.85527,75.524025
129,75.7013,75.565895
130,75.7013,75.545845
131,75.7013,75.386505
132,75.7013,75.7013
133,75.7013,75.27335
134,75.7013,75.5217
135,75.7013,75.54127
136,75.7013,75.14148
137,75.59713,75.39519
138,75.59713,75.228935
139,75.59713,75.30417
140,75.7013,75.31479
141,75.7013,75.49948
142,75.7013,75.384415
143,75.7013,75.539444
144,75.79463,75.58216
145,75.7013,75.12051
146,75.75463,75.4186
147,75.7013,75.21146
148,75.71463,75.50539
149,75.71463,75.63161
150,75.71463,75.482925
151,75.71463,75.41807
152,75.71463,75.54115
153,75.71463,75.14192
154,75.71463,75.54388
155,75.71463,75.5882
156,75.71463,75.51893
157,75.61046,75.431206
158,75.61046,75.47859
159,75.61046,75.14414
160,75.61046,75.44524
161,75.61046,75.29277
162,75.61046,75.033394
163,75.61046,75.41748
164,75.62451,75.473976
165,75.52035,75.150986
166,75.623535,75.219864
167,75.52035,75.22178
168,75.52035,75.39952
169,75.52035,75.021225
170,75.52035,75.39593
171,75.573685,75.38812
172,75.573685,75.41277
173,75.573685,75.45832
174,75.573685,75.43923
175,75.573685,75.30106
176,74.53202,73.94492
177,74.92332,74.3148
178,74.92332,74.47843
179,75.02748,74.70772
180,75.02748,74.68829
181,75.21267,74.77452
182,75.21267,74.85431
183,75.21267,75.032104
184,75.49267,75.07729
185,75.49267,74.934265
186,75.49267,75.31842
187,75.49267,75.02155
188,75.49267,75.36283
189,75.49267,75.16198
190,75.49267,75.10285
191,75.49267,74.99569
192,75.49267,75.390076
193,75.49267,75.01856
194,75.49267,75.268845
195,75.49267,75.2801
196,75.49267,75.2683
197,75.49267,75.13538
198,75.49267,75.31856
199,75.49267,75.21482
201,75.49267,75.00789
202,75.49267,74.88592
203,75.49267,75.416534
204,75.49267,75.258865
205,75.49267,75.18276
206,75.49267,75.04353
207,75.49267,75.3113
208,75.49267,75.26107
209,75.49267,75.288956
210,75.49267,75.027306
211,75.49267,75.39873
212,75.49267,75.41787
213,75.49267,75.148926
214,75.3885,75.27938
215,75.3885,75.20134
216,75.67785,74.98444
217,75.78104,75.29717
218,75.78104,75.57034
219,75.78185,75.426025
220,75.78185,75.620575
221,75.78185,75.52484
222,75.78185,75.611725
223,75.89936,75.69964
224,75.89936,75.61724
225,75.93936,75.73393
226,76.04352,75.94869
227,76.04352,75.890015
228,76.04352,75.86719
229,75.93936,75.57583
230,75.93936,75.496574
231,76.04352,75.69202
232,76.04352,75.60443
233,75.93936,75.77722
234,75.9292,75.54816
235,76.03337,75.81671
236,75.966705,75.79049
237,76.01932,75.79666
238,76.01932,75.84347
239,76.09549,75.89551
240,76.01932,75.87156
241,76.09549,75.83947
242,76.01932,75.90195
243,75.05382,74.86976
244,75.05382,74.81926
245,75.05382,74.83686
246,75.06787,74.8977
247,75.06787,74.94964
248,75.17204,74.70273
249,76.10954,74.99482
250,76.213715,76.088844
251,76.213715,75.75219
252,76.213715,75.717575
253,76.213715,75.85343
254,76.213715,75.84378
255,76.213715,76.002235
256,76.213715,75.85751
257,76.22455,75.936165
258,76.276245,76.07124
259,76.276245,76.11387
260,76.28708,76.10211
261,76.28708,76.04487
262,76.289246,75.90719
263,76.289246,76.10268
264,76.289246,76.07445
265,76.289246,76.0808
266,76.2628,76.01247
267,76.185074,76.07507
268,76.2628,76.11086
269,76.2628,76.010765
270,76.2628,75.85712
271,76.366974,76.2694
272,76.366974,76.118546
273,76.366974,76.22554
274,76.366974,75.816086
275,76.366974,76.24146
276,76.366974,76.21953
277,76.366974,75.94177
278,76.366974,76.1707
279,76.366974,76.09639
280,76.366974,76.17579
281,76.366974,75.90522
282,76.3803,76.05048
283,76.3803,76.223465
284,76.36974,76.15138
285,76.3803,76.24295
286,76.3803,76.11007
287,76.27614,76.135666
288,76.27614,76.16461
289,76.27614,76.18693
290,76.27614,76.096855
291,76.27614,75.99542
292,76.27614,76.09697
293,76.27614,76.13816
294,76.27614,76.020325
295,76.27614,76.12133
296,76.27907,76.16442
297,76.27907,76.039986
298,76.174904,76.017334
299,76.27907,76.05047
