iteration,best_heuristic,avg_simulation
1,65.51442,60.83808
2,65.50568,63.973938
3,65.72218,65.48496
4,66.77482,65.637695
5,66.6871,65.49843
6,67.68373,66.82878
7,67.68373,66.99226
8,67.77145,67.56216
9,67.817184,67.598755
10,67.88349,67.73404
11,68.18051,67.7629
12,68.43051,68.06645
13,68.50833,68.03063
14,68.60594,68.46021
15,68.86911,68.642654
16,68.95244,68.70293
17,68.95244,68.78047
18,69.06998,68.80997
19,69.17275,68.899025
20,69.28399,68.594345
21,69.37171,69.17274
22,69.446144,69.2052
23,69.556694,69.33056
24,69.53694,69.172035
25,69.809975,69.0961
26,69.809975,69.317955
27,70.073135,69.79375
28,70.16085,69.95512
29,70.320015,70.15452
30,70.40774,70.34408
31,70.39713,69.92765
32,70.39713,70.21474
33,70.52617,70.33056
34,70.66343,70.383995
35,70.751144,70.38951
36,70.682594,70.51564
37,70.76684,70.61045
38,70.85455,70.60568
39,70.85455,70.40312
40,70.98583,70.82416
41,71.01328,70.63658
42,71.05019,70.82952
43,71.109406,70.743904
44,71.109406,70.9685
45,71.109406,71.0793
46,71.23796,71.07119
47,71.15321,70.296684
48,71.14783,70.96861
49,71.153046,71.03109
51,71.28346,71.04412
52,71.286896,71.17254
53,71.36821,70.85552
54,71.45639,71.269905
55,71.37164,71.27285
56,71.37164,71.325
57,71.37164,71.15561
58,71.54114,71.31549
59,71.45639,71.301765
60,71.286896,70.73694
61,71.286896,70.935936
62,71.54114,71.13257
63,71.466324,71.397835
64,71.49133,71.29705
65,71.53235,71.33686
66,71.4476,71.27459
67,71.39777,71.23076
68,71.39777,71.29844
69,71.45917,71.10733
70,71.49672,71.29571
71,71.8357,71.68967
72,71.8357,71.501816
73,71.8357,71.686775
74,71.8357,71.648285
75,71.8357,71.69643
76,71.887405,71.64655
77,71.97215,71.57085
78,71.97215,71.81565
79,71.97215,71.55926
80,72.03977,70.97317
81,72.03977,71.49526
82,72.12451,71.61412
83,72.313324,72.13597
84,72.313324,71.70207
85,72.313324,72.11009
86,72.39807,72.24951
87,72.32935,71.937416
88,72.40628,72.18811
89,72.49102,72.26751
90,72.49102,72.277596
91,72.40628,72.28745
92,72.46365,72.21824
93,72.46365,72.2261
94,72.5484,72.333496
95,72.5484,71.75041
96,72.73341,72.29242
97,72.73341,72.05668
98,72.80917,72.22761
99,72.80917,72.291534
